otel-collector-1  | 2026-06-28T03:37:40.163183505Z {"level":"info","ts":"2026-06-28T03:37:40.162Z","caller":"otelconftelemetry/tracer.go:47","msg":"Internal trace telemetry disabled","resource":{"service.instance.id":"ded92906-d306-4f6a-9f1b-5612c7150edc","service.name":"otelcol-contrib","service.version":"0.153.0"}}
postgres-1          | 2026-06-27T16:04:01.362704489Z running bootstrap script ... ok
postgres-1          | 2026-06-27T16:04:02.224441887Z performing post-bootstrap initialization ... ok
postgres-1          | 2026-06-27T16:04:02.557414249Z syncing data to disk ... ok
postgres-1          | 2026-06-27T16:04:02.557678555Z initdb: warning: enabling "trust" authentication for local connections
migrate-1           | 2026-06-27T16:04:05.784025342Z ALTER TABLE
migrate-1           | 2026-06-27T16:04:05.797194143Z CREATE TABLE
migrate-1           | 2026-06-27T16:04:05.807382004Z CREATE TABLE
migrate-1           | 2026-06-27T16:04:05.818176127Z CREATE TABLE
postgres-1          | 2026-06-27T16:04:02.557693346Z initdb: hint: You can change this by editing pg_hba.conf or using the option -A, or --auth-local and --auth-host, the next time you run initdb.
postgres-1          | 2026-06-27T16:04:02.557704631Z 
migrate-1           | 2026-06-27T16:04:05.823487871Z CREATE TABLE
postgres-1          | 2026-06-27T16:04:02.557718749Z 
migrate-1           | 2026-06-27T16:04:05.832783207Z CREATE TABLE
postgres-1          | 2026-06-27T16:04:02.557721944Z Success. You can now start the database server using:
postgres-1          | 2026-06-27T16:04:02.557724900Z 
postgres-1          | 2026-06-27T16:04:02.557730816Z     pg_ctl -D /var/lib/postgresql/data -l logfile start
migrate-1           | 2026-06-27T16:04:05.842791165Z CREATE TABLE
postgres-1          | 2026-06-27T16:04:02.557734404Z 
migrate-1           | 2026-06-27T16:04:05.852432905Z CREATE TABLE
migrate-1           | 2026-06-27T16:04:05.859127242Z CREATE FUNCTION
migrate-1           | 2026-06-27T16:04:05.860499174Z ALTER TABLE
postgres-1          | 2026-06-27T16:04:02.630742619Z waiting for server to start....2026-06-27 16:04:02.630 UTC [54] LOG:  starting PostgreSQL 16.14 (Debian 16.14-1.pgdg13+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 14.2.0-19) 14.2.0, 64-bit
postgres-1          | 2026-06-27T16:04:02.635728599Z 2026-06-27 16:04:02.635 UTC [54] LOG:  listening on Unix socket "/var/run/postgresql/.s.PGSQL.5432"
postgres-1          | 2026-06-27T16:04:02.649934591Z 2026-06-27 16:04:02.649 UTC [57] LOG:  database system was shut down at 2026-06-27 16:04:02 UTC
postgres-1          | 2026-06-27T16:04:02.656827422Z 2026-06-27 16:04:02.656 UTC [54] LOG:  database system is ready to accept connections
postgres-1          | 2026-06-27T16:04:02.700964099Z  done
postgres-1          | 2026-06-27T16:04:02.701008713Z server started
postgres-1          | 2026-06-27T16:04:02.864703710Z CREATE DATABASE
postgres-1          | 2026-06-27T16:04:02.866188027Z 
postgres-1          | 2026-06-27T16:04:02.866216647Z 
postgres-1          | 2026-06-27T16:04:02.866235526Z /usr/local/bin/docker-entrypoint.sh: ignoring /docker-entrypoint-initdb.d/*
postgres-1          | 2026-06-27T16:04:02.866240005Z 
postgres-1          | 2026-06-27T16:04:02.867437776Z waiting for server to shut down....2026-06-27 16:04:02.867 UTC [54] LOG:  received fast shutdown request
postgres-1          | 2026-06-27T16:04:02.870374734Z 2026-06-27 16:04:02.869 UTC [54] LOG:  aborting any active transactions
postgres-1          | 2026-06-27T16:04:02.872535611Z 2026-06-27 16:04:02.872 UTC [54] LOG:  background worker "logical replication launcher" (PID 61) exited with exit code 1
postgres-1          | 2026-06-27T16:04:02.873270097Z 2026-06-27 16:04:02.872 UTC [55] LOG:  shutting down
quilkin-1           | 2026-06-27T16:16:10.253165542Z {"timestamp":"2026-06-27T16:16:10.252703Z","level":"INFO","fields":{"message":"Starting Quilkin","version":"0.10.0"},"target":"quilkin::cli","filename":"/usr/local/cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quilkin-0.10.0/src/cli.rs","threadId":"ThreadId(1)"}
quilkin-1           | 2026-06-27T16:16:10.254860222Z {"timestamp":"2026-06-27T16:16:10.254713Z","level":"INFO","fields":{"message":"starting configuration providers","providers":"[\"static\"]"},"target":"quilkin::providers","filename":"/usr/local/cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quilkin-0.10.0/src/providers.rs","threadId":"ThreadId(1)"}
quilkin-1           | 2026-06-27T16:16:10.255161811Z {"timestamp":"2026-06-27T16:16:10.254983Z","level":"INFO","fields":{"message":"setting endpoints","provider":"static","endpoints":"[{\"address\":\"172.20.0.8:26000\",\"metadata\":{\"quilkin.dev\":{\"tokens\":[]}}}]"},"target":"quilkin::providers","filename":"/usr/local/cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quilkin-0.10.0/src/providers.rs","threadId":"ThreadId(1)"}
quilkin-1           | 2026-06-27T16:16:10.255191854Z {"timestamp":"2026-06-27T16:16:10.255091Z","level":"INFO","fields":{"message":"starting udp service","port":"26001"},"target":"quilkin::service","filename":"/usr/local/cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quilkin-0.10.0/src/service.rs","threadId":"ThreadId(1)"}
quilkin-1           | 2026-06-28T03:36:15.220491310Z {"timestamp":"2026-06-28T03:36:15.219742Z","level":"INFO","fields":{"message":"Starting Quilkin","version":"0.10.0"},"target":"quilkin::cli","filename":"/usr/local/cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quilkin-0.10.0/src/cli.rs","threadId":"ThreadId(1)"}
quilkin-1           | 2026-06-28T03:36:15.221356546Z {"timestamp":"2026-06-28T03:36:15.221149Z","level":"INFO","fields":{"message":"starting configuration providers","providers":"[\"static\"]"},"target":"quilkin::providers","filename":"/usr/local/cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quilkin-0.10.0/src/providers.rs","threadId":"ThreadId(1)"}
quilkin-1           | 2026-06-28T03:36:15.221374003Z {"timestamp":"2026-06-28T03:36:15.221211Z","level":"INFO","fields":{"message":"setting endpoints","provider":"static","endpoints":"[{\"address\":\"172.20.0.7:26000\",\"metadata\":{\"quilkin.dev\":{\"tokens\":[]}}}]"},"target":"quilkin::providers","filename":"/usr/local/cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quilkin-0.10.0/src/providers.rs","threadId":"ThreadId(1)"}
quilkin-1           | 2026-06-28T03:36:15.221377840Z {"timestamp":"2026-06-28T03:36:15.221247Z","level":"INFO","fields":{"message":"starting udp service","port":"26001"},"target":"quilkin::service","filename":"/usr/local/cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quilkin-0.10.0/src/service.rs","threadId":"ThreadId(1)"}
postgres-1          | 2026-06-27T16:04:02.875126829Z 2026-06-27 16:04:02.874 UTC [55] LOG:  checkpoint starting: shutdown immediate
postgres-1          | 2026-06-27T16:04:02.990654305Z 2026-06-27 16:04:02.990 UTC [55] LOG:  checkpoint complete: wrote 926 buffers (5.7%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.022 s, sync=0.087 s, total=0.118 s; sync files=301, longest=0.003 s, average=0.001 s; distance=4273 kB, estimate=4273 kB; lsn=0/191F0F0, redo lsn=0/191F0F0
postgres-1          | 2026-06-27T16:04:02.999519747Z 2026-06-27 16:04:02.999 UTC [54] LOG:  database system is shut down
postgres-1          | 2026-06-27T16:04:03.066666226Z  done
postgres-1          | 2026-06-27T16:04:03.066692025Z server stopped
market-1            | 2026-06-28T03:36:09.796151878Z {"timestamp":"2026-06-28T03:36:09.795854355Z","level":"INFO","msg":"OpenTelemetry initialized","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification","service_name":"market"}
market-1            | 2026-06-28T03:36:09.822890793Z {"timestamp":"2026-06-28T03:36:09.822634968Z","level":"INFO","msg":"market service listening","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification","addr":":8081","settlement_transport":"rabbitmq","trade_settlement_url":"http://trade-settlement:9092"}
market-1            | 2026-06-28T03:36:14.762567383Z {"timestamp":"2026-06-28T03:36:14.762393896Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:36:18.750615711Z {"timestamp":"2026-06-28T03:36:18.750415142Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:36:22.765474512Z {"timestamp":"2026-06-28T03:36:22.765236069Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:36:30.767225244Z {"timestamp":"2026-06-28T03:36:30.766795572Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:36:30.767258051Z {"timestamp":"2026-06-28T03:36:30.766990987Z","level":"INFO","msg":"failed to upload metrics: Post \"http://otel-collector:4318/v1/metrics\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:36:34.745170820Z {"timestamp":"2026-06-28T03:36:34.744962885Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:36:38.745818979Z {"timestamp":"2026-06-28T03:36:38.745362784Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:36:42.741320078Z {"timestamp":"2026-06-28T03:36:42.741071612Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:36:42.741386181Z {"timestamp":"2026-06-28T03:36:42.741188175Z","level":"INFO","msg":"failed to upload metrics: Post \"http://otel-collector:4318/v1/metrics\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:36:50.746093518Z {"timestamp":"2026-06-28T03:36:50.745782543Z","level":"INFO","msg":"traces export: Post \"http://otel-collector:4318/v1/traces\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:36:50.746123900Z {"timestamp":"2026-06-28T03:36:50.745848472Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:36:54.761364425Z {"timestamp":"2026-06-28T03:36:54.761160065Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:36:58.763407120Z {"timestamp":"2026-06-28T03:36:58.763166849Z","level":"INFO","msg":"failed to upload metrics: Post \"http://otel-collector:4318/v1/metrics\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:36:58.763439980Z {"timestamp":"2026-06-28T03:36:58.763252612Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:37:02.734805036Z {"timestamp":"2026-06-28T03:37:02.734440018Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:37:17.698014335Z {"timestamp":"2026-06-28T03:37:17.697818681Z","level":"INFO","msg":"failed to upload metrics: Post \"http://otel-collector:4318/v1/metrics\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:37:17.698044156Z {"timestamp":"2026-06-28T03:37:17.69789992Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:37:21.749282204Z {"timestamp":"2026-06-28T03:37:21.749075127Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:37:25.757856424Z {"timestamp":"2026-06-28T03:37:25.757646255Z","level":"INFO","msg":"failed to upload metrics: Post \"http://otel-collector:4318/v1/metrics\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:37:25.757910947Z {"timestamp":"2026-06-28T03:37:25.757712826Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:37:33.718930788Z {"timestamp":"2026-06-28T03:37:33.718686162Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:37:37.753066537Z {"timestamp":"2026-06-28T03:37:37.752853019Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:37:41.717706830Z {"timestamp":"2026-06-28T03:37:41.717453697Z","level":"INFO","msg":"Post \"http://otel-collector:4318/v1/logs\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
market-1            | 2026-06-28T03:37:41.717761002Z {"timestamp":"2026-06-28T03:37:41.717535135Z","level":"INFO","msg":"failed to upload metrics: Post \"http://otel-collector:4318/v1/metrics\": dial tcp: lookup otel-collector on 127.0.0.11:53: no such host","service.name":"market","service.version":"local","service.language":"go","observability.run_id":"runtime-verification"}
postgres-1          | 2026-06-27T16:04:03.070526324Z 
postgres-1          | 2026-06-27T16:04:03.070551600Z PostgreSQL init process complete; ready for start up.
postgres-1          | 2026-06-27T16:04:03.070554823Z 
postgres-1          | 2026-06-27T16:04:03.095728732Z 2026-06-27 16:04:03.095 UTC [1] LOG:  starting PostgreSQL 16.14 (Debian 16.14-1.pgdg13+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 14.2.0-19) 14.2.0, 64-bit
migrate-1           | 2026-06-27T16:04:05.861639740Z ALTER TABLE
postgres-1          | 2026-06-27T16:04:03.098440711Z 2026-06-27 16:04:03.098 UTC [1] LOG:  listening on IPv4 address "0.0.0.0", port 5432
migrate-1           | 2026-06-27T16:04:05.862807687Z ALTER TABLE
migrate-1           | 2026-06-27T16:04:05.864231081Z ALTER TABLE
