simulator-1  | 2026-06-27T16:16:13.199530731Z Operations to perform:
simulator-1  | 2026-06-27T16:16:45.510703581Z [27/Jun/2026 16:16:45] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:45.535732366Z [27/Jun/2026 16:16:45] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1215
simulator-1  | 2026-06-27T16:16:45.687324459Z [27/Jun/2026 16:16:45] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:45.721344265Z [27/Jun/2026 16:16:45] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:45.745603997Z [27/Jun/2026 16:16:45] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:45.880278700Z [27/Jun/2026 16:16:45] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:45.908498897Z [27/Jun/2026 16:16:45] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:45.924153694Z [27/Jun/2026 16:16:45] "POST /api/gui/buttons/3/press/ HTTP/1.1" 202 817
simulator-1  | 2026-06-27T16:16:46.110449838Z [27/Jun/2026 16:16:46] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:46.143493736Z [27/Jun/2026 16:16:46] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:46.159871423Z [27/Jun/2026 16:16:46] "POST /api/gui/buttons/3/press/ HTTP/1.1" 202 817
simulator-1  | 2026-06-27T16:16:46.360490849Z [27/Jun/2026 16:16:46] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:46.399744708Z [27/Jun/2026 16:16:46] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1214
simulator-1  | 2026-06-27T16:16:46.456597370Z [27/Jun/2026 16:16:46] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1277
simulator-1  | 2026-06-27T16:16:46.469751194Z [27/Jun/2026 16:16:46] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1191
simulator-1  | 2026-06-27T16:16:46.637008670Z [27/Jun/2026 16:16:46] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:46.675555334Z [27/Jun/2026 16:16:46] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1214
simulator-1  | 2026-06-27T16:16:46.772447353Z [27/Jun/2026 16:16:46] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1160
simulator-1  | 2026-06-27T16:16:46.778809159Z [27/Jun/2026 16:16:46] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1305
simulator-1  | 2026-06-27T16:16:46.956350225Z [27/Jun/2026 16:16:46] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:46.997242714Z [27/Jun/2026 16:16:46] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:47.167216976Z [27/Jun/2026 16:16:47] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:47.183009319Z [27/Jun/2026 16:16:47] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:47.221680112Z [27/Jun/2026 16:16:47] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:47.317118511Z [27/Jun/2026 16:16:47] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:47.520408239Z [27/Jun/2026 16:16:47] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:47.562757169Z [27/Jun/2026 16:16:47] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:47.642644740Z [27/Jun/2026 16:16:47] "POST /api/gui/buttons/3/press/ HTTP/1.1" 202 859
simulator-1  | 2026-06-27T16:16:47.860055998Z [27/Jun/2026 16:16:47] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:47.896248411Z [27/Jun/2026 16:16:47] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:47.998668272Z [27/Jun/2026 16:16:47] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:48.161001905Z [27/Jun/2026 16:16:48] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:48.194609403Z [27/Jun/2026 16:16:48] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:48.283234700Z [27/Jun/2026 16:16:48] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:48.437281995Z [27/Jun/2026 16:16:48] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:48.472484035Z [27/Jun/2026 16:16:48] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:48.519827234Z [27/Jun/2026 16:16:48] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:48.675190755Z [27/Jun/2026 16:16:48] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:48.707819554Z [27/Jun/2026 16:16:48] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:48.788538378Z [27/Jun/2026 16:16:48] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:48.924937556Z [27/Jun/2026 16:16:48] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:48.961109679Z [27/Jun/2026 16:16:48] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:49.046478188Z [27/Jun/2026 16:16:49] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:49.198150150Z [27/Jun/2026 16:16:49] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:49.229202023Z [27/Jun/2026 16:16:49] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:49.290786500Z [27/Jun/2026 16:16:49] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:49.314481367Z [27/Jun/2026 16:16:49] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:49.463475819Z [27/Jun/2026 16:16:49] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:49.491974570Z [27/Jun/2026 16:16:49] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:49.633724890Z [27/Jun/2026 16:16:49] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:49.666724065Z [27/Jun/2026 16:16:49] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:49.746616651Z [27/Jun/2026 16:16:49] "POST /api/gui/buttons/3/press/ HTTP/1.1" 202 859
simulator-1  | 2026-06-27T16:16:49.940387824Z [27/Jun/2026 16:16:49] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:49.957930013Z [27/Jun/2026 16:16:49] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1055
simulator-1  | 2026-06-27T16:16:50.143185979Z [27/Jun/2026 16:16:50] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:50.180177230Z [27/Jun/2026 16:16:50] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:50.199085857Z [27/Jun/2026 16:16:50] "POST /api/gui/buttons/3/press/ HTTP/1.1" 202 817
simulator-1  | 2026-06-27T16:16:50.411272252Z [27/Jun/2026 16:16:50] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:50.491695681Z [27/Jun/2026 16:16:50] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:50.555569509Z [27/Jun/2026 16:16:50] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:50.732259569Z [27/Jun/2026 16:16:50] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:50.763262453Z [27/Jun/2026 16:16:50] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:50.818230806Z [27/Jun/2026 16:16:50] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:50.955657121Z [27/Jun/2026 16:16:50] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:50.983578623Z [27/Jun/2026 16:16:50] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:51.065897647Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:51.198227135Z [27/Jun/2026 16:16:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:51.231301377Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:51.320918301Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:51.401383857Z [27/Jun/2026 16:16:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:51.459307391Z [27/Jun/2026 16:16:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:51.489149521Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:51.567398162Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:51.696287117Z [27/Jun/2026 16:16:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:51.727891996Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:51.812969915Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:51.949905938Z [27/Jun/2026 16:16:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:51.965715133Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1061
simulator-1  | 2026-06-27T16:16:52.167437025Z [27/Jun/2026 16:16:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:52.185902368Z [27/Jun/2026 16:16:52] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1060
simulator-1  | 2026-06-27T16:16:52.401363520Z [27/Jun/2026 16:16:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:52.435639200Z [27/Jun/2026 16:16:52] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:52.476093970Z [27/Jun/2026 16:16:52] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1107
simulator-1  | 2026-06-27T16:16:52.661076100Z [27/Jun/2026 16:16:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:52.694495389Z [27/Jun/2026 16:16:52] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:52.711340382Z [27/Jun/2026 16:16:52] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1094
simulator-1  | 2026-06-27T16:16:52.919169175Z [27/Jun/2026 16:16:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:52.958605289Z [27/Jun/2026 16:16:52] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:53.039905047Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/3/press/ HTTP/1.1" 202 859
simulator-1  | 2026-06-27T16:16:53.099748149Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1039
simulator-1  | 2026-06-27T16:16:53.293069977Z [27/Jun/2026 16:16:53] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:53.332323899Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:53.414930266Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:53.430741562Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1039
simulator-1  | 2026-06-27T16:16:53.517098208Z [27/Jun/2026 16:16:53] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:53.605694700Z [27/Jun/2026 16:16:53] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:53.634748482Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:53.647941050Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/3/press/ HTTP/1.1" 202 817
simulator-1  | 2026-06-27T16:16:53.842161634Z [27/Jun/2026 16:16:53] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:53.862599972Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1039
simulator-1  | 2026-06-27T16:16:54.047515974Z [27/Jun/2026 16:16:54] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:54.117529412Z [27/Jun/2026 16:16:54] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:54.256114231Z [27/Jun/2026 16:16:54] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:54.284879606Z [27/Jun/2026 16:16:54] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1214
simulator-1  | 2026-06-27T16:16:54.370802781Z [27/Jun/2026 16:16:54] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:54.540708171Z [27/Jun/2026 16:16:54] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:54.576125811Z [27/Jun/2026 16:16:54] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:54.662517391Z [27/Jun/2026 16:16:54] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:54.791913201Z [27/Jun/2026 16:16:54] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:54.822516326Z [27/Jun/2026 16:16:54] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:54.898284503Z [27/Jun/2026 16:16:54] "POST /api/gui/buttons/3/press/ HTTP/1.1" 202 859
simulator-1  | 2026-06-27T16:16:55.096167023Z [27/Jun/2026 16:16:55] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:55.135647195Z [27/Jun/2026 16:16:55] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1268
simulator-1  | 2026-06-27T16:16:55.154652084Z [27/Jun/2026 16:16:55] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1034
simulator-1  | 2026-06-27T16:16:55.346680243Z [27/Jun/2026 16:16:55] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:55.377595429Z [27/Jun/2026 16:16:55] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:55.414038516Z [27/Jun/2026 16:16:55] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1289
simulator-1  | 2026-06-27T16:16:55.435357625Z [27/Jun/2026 16:16:55] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1044
simulator-1  | 2026-06-27T16:16:55.623412161Z [27/Jun/2026 16:16:55] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:55.636358269Z [27/Jun/2026 16:16:55] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:55.667045729Z [27/Jun/2026 16:16:55] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:55.746823288Z [27/Jun/2026 16:16:55] "POST /api/gui/buttons/3/press/ HTTP/1.1" 202 915
simulator-1  | 2026-06-27T16:16:55.804321439Z [27/Jun/2026 16:16:55] "POST /api/gui/buttons/3/press/ HTTP/1.1" 202 801
simulator-1  | 2026-06-27T16:16:56.002433501Z [27/Jun/2026 16:16:56] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:56.021896489Z [27/Jun/2026 16:16:56] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1039
simulator-1  | 2026-06-27T16:16:56.214975466Z [27/Jun/2026 16:16:56] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:56.248333142Z [27/Jun/2026 16:16:56] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:56.280704368Z [27/Jun/2026 16:16:56] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1107
simulator-1  | 2026-06-27T16:16:56.463512630Z [27/Jun/2026 16:16:56] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:56.516354850Z [27/Jun/2026 16:16:56] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:56.535268242Z [27/Jun/2026 16:16:56] "POST /api/gui/buttons/3/press/ HTTP/1.1" 202 817
simulator-1  | 2026-06-27T16:16:56.831838206Z [27/Jun/2026 16:16:56] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:56.863541191Z [27/Jun/2026 16:16:56] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:57.008421394Z [27/Jun/2026 16:16:57] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:57.043804254Z [27/Jun/2026 16:16:57] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:57.204665149Z [27/Jun/2026 16:16:57] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:57.238403154Z [27/Jun/2026 16:16:57] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:57.442754264Z [27/Jun/2026 16:16:57] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:57.477255523Z [27/Jun/2026 16:16:57] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:57.630735153Z [27/Jun/2026 16:16:57] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:57.661076726Z [27/Jun/2026 16:16:57] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:57.742236059Z [27/Jun/2026 16:16:57] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:57.863314720Z [27/Jun/2026 16:16:57] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:57.902062587Z [27/Jun/2026 16:16:57] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:58.059357865Z [27/Jun/2026 16:16:58] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:58.092472199Z [27/Jun/2026 16:16:58] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:58.236641754Z [27/Jun/2026 16:16:58] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:58.266267623Z [27/Jun/2026 16:16:58] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:58.431181119Z [27/Jun/2026 16:16:58] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:16:58.472934412Z [27/Jun/2026 16:16:58] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1  | 2026-06-27T16:16:58.530720053Z [27/Jun/2026 16:16:58] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1  | 2026-06-27T16:16:59.874257088Z [27/Jun/2026 16:16:59] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:02.051971534Z [27/Jun/2026 16:17:02] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:04.175334613Z [27/Jun/2026 16:17:04] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:06.308559166Z [27/Jun/2026 16:17:06] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:08.450159997Z [27/Jun/2026 16:17:08] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:10.591782823Z [27/Jun/2026 16:17:10] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:12.739785940Z [27/Jun/2026 16:17:12] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:14.870315225Z [27/Jun/2026 16:17:14] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:17.018953098Z [27/Jun/2026 16:17:17] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:19.149975169Z [27/Jun/2026 16:17:19] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:21.285570839Z [27/Jun/2026 16:17:21] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:23.405845372Z [27/Jun/2026 16:17:23] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:25.553574876Z [27/Jun/2026 16:17:25] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:27.707458290Z [27/Jun/2026 16:17:27] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:29.848545226Z [27/Jun/2026 16:17:29] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:31.983644142Z [27/Jun/2026 16:17:31] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:34.110190926Z [27/Jun/2026 16:17:34] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:36.234046172Z [27/Jun/2026 16:17:36] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:38.356735001Z [27/Jun/2026 16:17:38] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:40.484833258Z [27/Jun/2026 16:17:40] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:42.614695797Z [27/Jun/2026 16:17:42] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:44.750745314Z [27/Jun/2026 16:17:44] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:46.867493155Z [27/Jun/2026 16:17:46] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:48.987077544Z [27/Jun/2026 16:17:48] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:51.123715580Z [27/Jun/2026 16:17:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:53.256223565Z [27/Jun/2026 16:17:53] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:55.359348159Z [27/Jun/2026 16:17:55] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:57.500026143Z [27/Jun/2026 16:17:57] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:17:59.665048950Z [27/Jun/2026 16:17:59] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:18:01.772511316Z [27/Jun/2026 16:18:01] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:18:03.909815127Z [27/Jun/2026 16:18:03] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:18:06.043579708Z [27/Jun/2026 16:18:06] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:18:08.180604330Z [27/Jun/2026 16:18:08] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:18:10.289426751Z [27/Jun/2026 16:18:10] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:18:12.419699494Z [27/Jun/2026 16:18:12] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:18:14.571036790Z [27/Jun/2026 16:18:14] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:18:16.718877073Z [27/Jun/2026 16:18:16] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:18:18.859072173Z [27/Jun/2026 16:18:18] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:18:20.995828576Z [27/Jun/2026 16:18:20] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:18:23.137052313Z [27/Jun/2026 16:18:23] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
